"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
121.14734894376,23.1696827483544,4.35609997713608,5.3189051835278,1.04393517693969e-07,4.68540437923965e-05,"ENST00000435136.8"
55.9369765599431,-9.14454214723375,2.4332612502106,-3.75814234761774,0.00017117949496737,0.0247907376371109,"ENST00000381795.10"
76.2139719343437,22.5262182922421,4.22693406583729,5.32920976324244,9.86410172097699e-08,4.67624564110137e-05,"ENST00000329043.7"
54.5364412313459,9.3150822199423,2.36702705213241,3.93535097604843,8.30752004343929e-05,0.0140238726633296,"ENST00000513376.5"
33.7712700129963,8.62307472028874,2.42566985550982,3.55492512746603,0.000378086737982933,0.0433627760065818,"ENST00000503808.5"
469.739338833798,-12.2147149825509,2.82131788730809,-4.32943591273417,1.49491765631776e-05,0.00351104160333171,"ENST00000399688.7"
86.7938035139184,22.6891146455388,4.23753478689397,5.35431938298481,8.58790546147155e-08,4.54813789336502e-05,"ENST00000508798.5"
57.9589489837528,9.40241855335411,2.39773193630167,3.92138020560241,8.80432161438179e-05,0.0148162196039654,"ENST00000645843.2"
39.8443158636517,-8.65507543927671,2.43597450786651,-3.55302381503863,0.000380829986493734,0.0434009600008545,"ENST00000512960.5"
77.1102483369183,-9.60790458611275,2.34659075881874,-4.09440996475642,4.23244841267002e-05,0.0081075400994334,"ENST00000651943.2"
166.695355769567,-24.1550400467908,4.37962562625359,-5.51532073928736,3.48144443542863e-08,4.43178734655925e-05,"ENST00000691494.1"
45.7907646847731,9.06240767002781,2.40411711282356,3.76953669257164,0.000163550864318869,0.0240077558142418,"ENST00000503151.5"
46.4729918252045,-8.87755680249767,2.38245336281543,-3.72622479879596,0.00019436907047134,0.0269221097892085,"ENST00000513250.1"
53.3883002178175,-9.07794445973053,2.49145338303042,-3.64363408184214,0.000268815514796899,0.0338488235287033,"ENST00000505059.7"
83.3081846212366,9.92624869626776,2.35091585904198,4.22229007392583,2.41832600238756e-05,0.00516346056612543,"ENST00000505818.1"
